country,date,total_vaccinations
Qatar,2021-04-21,1320866.0
Qatar,2021-04-22,1345423.0
Qatar,2021-04-23,1372396.0
Qatar,2021-04-24,1394781.0
Qatar,2021-04-25,1415761.0
Qatar,2021-04-26,1442708.0
Qatar,2021-04-27,1469633.0
Qatar,2021-04-28,1496833.0
Qatar,2021-04-29,1526775.0
Qatar,2021-04-30,1556203.0
Qatar,2021-05-01,1579002.0
Qatar,2021-05-02,1603913.0
Qatar,2021-05-03,1635398.0
Qatar,2021-05-04,1670911.0
Qatar,2021-05-05,1701914.0
Qatar,2021-05-06,1732471.0
Qatar,2021-05-07,1762545.0
Qatar,2021-05-08,1787160.0
Qatar,2021-05-09,1813240.0
Qatar,2021-05-10,1844658.0
Qatar,2021-05-11,1876178.0
Qatar,2021-05-12,1911663.0
Qatar,2021-05-13,1944628.0
Qatar,2021-05-14,1976748.0
Qatar,2021-05-15,2002018.0
Qatar,2021-05-16,2035475.0
Qatar,2021-05-17,2073354.0
Qatar,2021-05-18,2109980.0
Qatar,2021-05-19,2150749.0
Qatar,2021-05-20,2190807.0
Qatar,2021-05-21,2233616.0
Qatar,2021-05-23,2293240.0
Qatar,2021-05-24,2329338.0
Qatar,2021-05-25,2365647.0
Qatar,2021-05-26,2403165.0
Qatar,2021-05-27,2440930.0
Qatar,2021-05-28,2475837.0
Qatar,2021-05-29,2491638.0
Qatar,2021-05-30,2514585.0
Qatar,2021-05-31,2545193.0
Qatar,2021-06-01,2574692.0
Qatar,2021-06-02,2600344.0
Qatar,2021-06-03,2622285.0
Qatar,2021-06-04,2643573.0
Qatar,2021-06-05,2656695.0
Qatar,2021-06-06,2676239.0
Qatar,2021-06-07,2700942.0
Qatar,2021-06-08,2716670.0
Qatar,2021-06-09,2729437.0
Qatar,2021-06-10,2748452.0
Qatar,2021-06-11,2768028.0
Qatar,2021-06-12,2780916.0
Qatar,2021-06-13,2795091.0
Qatar,2021-06-14,2813022.0
Qatar,2021-06-15,2833984.0
Qatar,2021-06-16,2845587.0
Qatar,2021-06-17,2856149.0
Qatar,2021-06-18,2868162.0
Qatar,2021-06-19,2876509.0
Qatar,2021-06-20,2886323.0
Qatar,2021-06-21,2898814.0
Qatar,2021-06-22,2908963.0
Qatar,2021-06-23,2926066.0
Qatar,2021-06-24,2956057.0
Qatar,2021-06-25,2989246.0
Qatar,2021-06-26,3008822.0
Qatar,2021-06-27,3041661.0
Qatar,2021-06-28,3075375.0
Qatar,2021-06-29,3109044.0
Qatar,2021-06-30,3145062.0
Qatar,2021-07-01,3177744.0
Qatar,2021-07-02,3211237.0
Qatar,2021-07-03,3226308.0
Qatar,2021-07-04,3249265.0
Qatar,2021-07-05,3276416.0
Qatar,2021-07-06,3304045.0
Qatar,2021-07-07,3333203.0
Qatar,2021-07-08,3369163.0
Qatar,2021-07-09,3383787.0
Qatar,2021-07-10,3390306.0
Qatar,2021-07-11,3396963.0
Qatar,2021-07-12,3408423.0
Qatar,2021-07-13,3428791.0
Qatar,2021-07-14,3452235.0
Qatar,2021-07-15,3474944.0
Qatar,2021-07-16,3497554.0
Qatar,2021-07-17,3503040.0
Qatar,2021-07-18,3523001.0
Qatar,2021-07-19,3559312.0
Qatar,2021-07-20,3580870.0
Qatar,2021-07-21,3587683.0
Qatar,2021-07-22,3614811.0
Qatar,2021-07-23,3636272.0
Qatar,2021-07-24,3642002.0
Qatar,2021-07-26,3685591.0
Qatar,2021-07-27,3708551.0
Qatar,2021-07-28,3730856.0
Qatar,2021-07-29,3752281.0
Romania,2020-12-27,965.0
Romania,2020-12-28,2066.0
Romania,2020-12-29,2778.0
Romania,2020-12-30,5666.0
Romania,2020-12-31,10289.0
Romania,2021-01-01,11656.0
Romania,2021-01-02,13242.0
Romania,2021-01-03,13596.0
Romania,2021-01-04,25508.0
Romania,2021-01-05,41609.0
Romania,2021-01-06,58554.0
Romania,2021-01-07,76400.0
Romania,2021-01-08,92706.0
Romania,2021-01-09,102301.0
Romania,2021-01-10,108294.0
Romania,2021-01-11,125190.0
Romania,2021-01-12,140447.0
Romania,2021-01-13,154268.0
Romania,2021-01-14,154268.0
Romania,2021-01-15,183669.0
Romania,2021-01-16,196090.0
Romania,2021-01-17,204185.0
Romania,2021-01-18,235239.0
Romania,2021-01-19,270046.0
Romania,2021-01-20,308384.0
Romania,2021-01-21,348096.0
Romania,2021-01-22,385936.0
Romania,2021-01-23,418885.0
Romania,2021-01-24,446285.0
Romania,2021-01-25,484631.0
Romania,2021-01-26,528378.0
Romania,2021-01-27,570704.0
Romania,2021-01-28,609396.0
Romania,2021-01-29,647000.0
Romania,2021-01-30,672396.0
Romania,2021-01-31,691415.0
Romania,2021-02-01,721184.0
Romania,2021-02-02,748732.0
Romania,2021-02-03,772202.0
Romania,2021-02-04,794795.0
Romania,2021-02-05,821552.0
Romania,2021-02-06,840812.0
Romania,2021-02-07,856322.0
Romania,2021-02-08,891348.0
Romania,2021-02-09,930155.0
Romania,2021-02-10,970967.0
Romania,2021-02-11,1009421.0
Romania,2021-02-12,1048797.0
Romania,2021-02-13,1084096.0
Romania,2021-02-14,1113975.0
Romania,2021-02-15,1151112.0
Romania,2021-02-16,1197089.0
Romania,2021-02-17,1240408.0
Romania,2021-02-18,1280228.0
Romania,2021-02-19,1318355.0
Romania,2021-02-20,1351279.0
Romania,2021-02-21,1379223.0
Romania,2021-02-22,1409087.0
Romania,2021-02-23,1438432.0
Romania,2021-02-24,1466649.0
Romania,2021-02-25,1486907.0
Romania,2021-02-26,1506032.0
Romania,2021-02-27,1521736.0
Romania,2021-02-28,1532872.0
Romania,2021-03-01,1565021.0
Romania,2021-03-02,1603179.0
Romania,2021-03-03,1641874.0
Romania,2021-03-04,1685611.0
Romania,2021-03-05,1732964.0
Romania,2021-03-06,1781602.0
Romania,2021-03-07,1826786.0
Romania,2021-03-08,1870244.0
Romania,2021-03-09,1918443.0
Romania,2021-03-10,1969846.0
Romania,2021-03-11,2019757.0
Romania,2021-03-12,2069143.0
Romania,2021-03-13,2117865.0
Romania,2021-03-14,2160564.0
Romania,2021-03-15,2210140.0
Romania,2021-03-16,2270124.0
Romania,2021-03-17,2324405.0
Romania,2021-03-18,2376330.0
Romania,2021-03-19,2426191.0
Romania,2021-03-20,2477095.0
Romania,2021-03-21,2521512.0
Romania,2021-03-22,2568108.0
Romania,2021-03-23,2626770.0
Romania,2021-03-24,2685878.0
Romania,2021-03-25,2744764.0
Romania,2021-03-26,2799895.0
Romania,2021-03-27,2858442.0
Romania,2021-03-28,2913155.0
Romania,2021-03-29,2965613.0
Romania,2021-03-30,3030031.0
Romania,2021-03-31,3088292.0
Romania,2021-04-01,3145907.0
Romania,2021-04-02,3203876.0
Romania,2021-04-03,3259301.0
Romania,2021-04-04,3307636.0
Romania,2021-04-05,3359006.0
Romania,2021-04-06,3413955.0
Romania,2021-04-07,3469294.0
Romania,2021-04-08,3526117.0
Romania,2021-04-09,3580406.0
Romania,2021-04-10,3642345.0
Romania,2021-04-11,3699333.0
Romania,2021-04-12,3762214.0
Romania,2021-04-13,3838804.0
Romania,2021-04-14,3918924.0
Romania,2021-04-15,3998980.0
Romania,2021-04-16,4078614.0
Romania,2021-04-17,4159792.0
Romania,2021-04-18,4231714.0
Romania,2021-04-19,4306981.0
Romania,2021-04-20,4395865.0
Romania,2021-04-21,4487643.0
Romania,2021-04-22,4575020.0
Romania,2021-04-23,4665420.0
Romania,2021-04-24,4755099.0
Romania,2021-04-25,4832203.0
Romania,2021-04-26,4913012.0
Romania,2021-04-27,4997659.0
Romania,2021-04-28,5081449.0
Romania,2021-04-29,5161840.0
Romania,2021-04-30,5240452.0
Romania,2021-05-01,5300469.0
Romania,2021-05-02,5341742.0
Romania,2021-05-03,5408309.0
Romania,2021-05-04,5493913.0
Romania,2021-05-05,5588267.0
Romania,2021-05-06,5688721.0
Romania,2021-05-07,5781222.0
Romania,2021-05-08,5891855.0
Romania,2021-05-09,5995792.0
Romania,2021-05-10,6095252.0
Romania,2021-05-11,6201096.0
Romania,2021-05-12,6305850.0
Romania,2021-05-13,6409083.0
Romania,2021-05-14,6519397.0
Romania,2021-05-15,6638418.0
Romania,2021-05-16,6740080.0
Romania,2021-05-17,6834736.0
Romania,2021-05-18,6931689.0
Romania,2021-05-19,7026106.0
Romania,2021-05-20,7114065.0
Romania,2021-05-21,7199038.0
Romania,2021-05-22,7274491.0
Romania,2021-05-23,7328556.0
Romania,2021-05-24,7386171.0
Romania,2021-05-25,7454991.0
Romania,2021-05-26,7526513.0
Romania,2021-05-27,7593891.0
Romania,2021-05-28,7663368.0
Romania,2021-05-29,7740297.0
Romania,2021-05-30,7809390.0
Romania,2021-05-31,7873523.0
Romania,2021-06-01,7926291.0
Romania,2021-06-02,7981963.0
Romania,2021-06-03,8042576.0
Romania,2021-06-04,8110583.0
Romania,2021-06-05,8180838.0
Romania,2021-06-06,8238940.0
Romania,2021-06-07,8288345.0
Romania,2021-06-08,8337812.0
Romania,2021-06-09,8383685.0
Romania,2021-06-10,8425239.0
Romania,2021-06-11,8466467.0
Romania,2021-06-12,8505715.0
Romania,2021-06-13,8537162.0
Romania,2021-06-14,8568228.0
Romania,2021-06-15,8600553.0
Romania,2021-06-16,8632630.0
Romania,2021-06-17,8661632.0
Romania,2021-06-18,8690945.0
Romania,2021-06-19,8716424.0
Romania,2021-06-20,8736769.0
Romania,2021-06-21,8756809.0
Romania,2021-06-22,8780559.0
Romania,2021-06-23,8806645.0
Romania,2021-06-24,8832244.0
Romania,2021-06-27,8880515.0
Romania,2021-06-28,8916725.0
Romania,2021-06-29,8937289.0
Romania,2021-06-30,8958089.0
Romania,2021-07-01,8977086.0
Romania,2021-07-03,8997613.0
Romania,2021-07-04,9025715.0
Romania,2021-07-05,9042170.0
Romania,2021-07-06,9058875.0
Romania,2021-07-07,9075830.0
Romania,2021-07-08,9092141.0
Romania,2021-07-09,9108324.0
Romania,2021-07-10,9120659.0
Romania,2021-07-11,9129223.0
Romania,2021-07-12,9141320.0
Romania,2021-07-13,9155837.0
Romania,2021-07-14,9170950.0
Romania,2021-07-15,9185754.0
Romania,2021-07-16,9200964.0
Romania,2021-07-19,9220596.0
Romania,2021-07-20,9250557.0
Romania,2021-07-21,9265732.0
Romania,2021-07-22,9281707.0
Romania,2021-07-23,9298140.0
Romania,2021-07-24,9310355.0
Romania,2021-07-25,9318358.0
Romania,2021-07-26,9332709.0
Romania,2021-07-28,9348582.0
Russia,2020-12-15,28500.0
Russia,2020-12-22,52000.0
Russia,2021-01-02,800000.0
Russia,2021-01-13,1000000.0
Russia,2021-03-02,5249831.0
Russia,2021-03-03,5489342.0
Russia,2021-03-04,6010744.0
Russia,2021-03-05,6301854.0
Russia,2021-03-06,6583873.0
Russia,2021-03-07,6655487.0
Russia,2021-03-08,6669466.0
Russia,2021-03-09,6694349.0
Russia,2021-03-10,7048129.0
Russia,2021-03-11,7273933.0
Russia,2021-03-17,7818009.0
Russia,2021-03-18,7909438.0
Russia,2021-03-19,8185944.0
Russia,2021-03-20,8306498.0
Russia,2021-03-21,8362575.0
Russia,2021-03-29,11124350.0
Russia,2021-03-30,11183108.0
Russia,2021-03-31,11373572.0
Russia,2021-04-01,11642295.0
Russia,2021-04-02,11779295.0
Russia,2021-04-03,12038859.0
Russia,2021-04-04,12120810.0
Russia,2021-04-05,12215342.0
Russia,2021-04-06,12474954.0
Russia,2021-04-07,13047800.0
Russia,2021-04-08,13354502.0
Russia,2021-04-09,13628879.0
Russia,2021-04-10,13977397.0
Russia,2021-04-11,14108341.0
Russia,2021-04-12,14269543.0
Russia,2021-04-13,14583881.0
Russia,2021-04-14,14967802.0
Russia,2021-04-15,15164099.0
Russia,2021-04-16,15469617.0
Russia,2021-04-17,15700803.0
Russia,2021-04-18,16167151.0
Russia,2021-04-19,16237319.0
Russia,2021-04-20,16567842.0
Russia,2021-04-21,16821267.0
Russia,2021-04-22,17218313.0
Russia,2021-04-23,17535826.0
Russia,2021-04-24,18080498.0
Russia,2021-04-25,18152707.0
Russia,2021-04-26,18315316.0
Russia,2021-04-27,18557064.0
Russia,2021-04-28,19043771.0
Russia,2021-04-29,19523861.0
Russia,2021-04-30,19834392.0
Russia,2021-05-01,19934399.0
Russia,2021-05-02,20070743.0
Russia,2021-05-03,20110554.0
Russia,2021-05-04,20168443.0
Russia,2021-05-05,20720147.0
Russia,2021-05-06,21177713.0
Russia,2021-05-07,21296747.0
Russia,2021-05-08,21597074.0
Russia,2021-05-10,21786131.0
Russia,2021-05-11,21844382.0
Russia,2021-05-12,22575945.0
Russia,2021-05-13,22782931.0
Russia,2021-05-14,23292045.0
Russia,2021-05-15,23858201.0
Russia,2021-05-16,23970334.0
Russia,2021-05-17,24087535.0
Russia,2021-05-18,24519227.0
Russia,2021-05-19,24862902.0
Russia,2021-05-20,25166959.0
Russia,2021-05-21,25468057.0
Russia,2021-05-22,26419720.0
Russia,2021-05-23,26472510.0
Russia,2021-05-24,26802324.0
Russia,2021-05-25,27026797.0
Russia,2021-05-26,27611859.0
Russia,2021-05-27,27739956.0
Russia,2021-05-28,28112894.0
Russia,2021-05-29,28365082.0
Russia,2021-05-30,28449552.0
Russia,2021-05-31,28501637.0
Russia,2021-06-01,29325191.0
Russia,2021-06-02,29792970.0
Russia,2021-06-03,30001530.0
Russia,2021-06-04,30501660.0
Russia,2021-06-05,30606544.0
Russia,2021-06-06,30708050.0
Russia,2021-06-07,31050172.0
Russia,2021-06-08,31295788.0
Russia,2021-06-09,31605719.0
Russia,2021-06-10,31953145.0
Russia,2021-06-11,32267143.0
Russia,2021-06-12,32734213.0
Russia,2021-06-13,32831196.0
Russia,2021-06-14,32865706.0
Russia,2021-06-15,32907158.0
Russia,2021-06-16,33220101.0
Russia,2021-06-17,33923089.0
Russia,2021-06-18,34337450.0
Russia,2021-06-19,34768902.0
Russia,2021-06-20,34901304.0
Russia,2021-06-21,35237844.0
Russia,2021-06-22,35983165.0
Russia,2021-06-23,36044137.0
Russia,2021-06-24,36970273.0
Russia,2021-06-25,37603085.0
Russia,2021-06-26,38098213.0
Russia,2021-06-27,38440164.0
Russia,2021-06-28,38773378.0
Russia,2021-06-29,39328425.0
Russia,2021-06-30,40027944.0
Russia,2021-07-01,40875355.0
Russia,2021-07-02,41821794.0
Russia,2021-07-03,42450067.0
Russia,2021-07-04,42830589.0
Russia,2021-07-05,43033292.0
Russia,2021-07-06,44317901.0
Russia,2021-07-07,45061139.0
Russia,2021-07-08,45570931.0
Russia,2021-07-09,46626243.0
Russia,2021-07-10,47334968.0
Russia,2021-07-11,47572228.0
Russia,2021-07-12,47809152.0
Russia,2021-07-13,48693756.0
Russia,2021-07-14,49757693.0
Russia,2021-07-15,50383638.0
Russia,2021-07-16,52329289.0
Russia,2021-07-17,52471287.0
Russia,2021-07-18,52782888.0
Russia,2021-07-19,52924914.0
Russia,2021-07-20,54765404.0
Russia,2021-07-21,55278232.0
Russia,2021-07-22,55829776.0
Russia,2021-07-23,57119002.0
Russia,2021-07-24,57313547.0
Russia,2021-07-25,57493823.0
Russia,2021-07-26,57730452.0
Russia,2021-07-27,58627941.0
Russia,2021-07-28,59222211.0
Russia,2021-07-29,60086288.0
Rwanda,2021-02-15,0.0
Rwanda,2021-03-05,75056.0
Rwanda,2021-03-06,158898.0
Rwanda,2021-03-07,198453.0
Rwanda,2021-03-08,208677.0
Rwanda,2021-03-09,220048.0
Rwanda,2021-03-10,228954.0
Rwanda,2021-03-11,238942.0
Rwanda,2021-03-12,249074.0
Rwanda,2021-03-13,253538.0
Rwanda,2021-03-14,257449.0
Rwanda,2021-03-15,314015.0
Rwanda,2021-03-16,317708.0
Rwanda,2021-03-17,321698.0
Rwanda,2021-03-18,323744.0
Rwanda,2021-03-19,329410.0
Rwanda,2021-03-20,333355.0
Rwanda,2021-03-21,334538.0
Rwanda,2021-03-22,338544.0
Rwanda,2021-03-23,343723.0
Rwanda,2021-03-24,348629.0
Rwanda,2021-03-25,348926.0
Rwanda,2021-04-15,349427.0
Rwanda,2021-04-16,349702.0
Rwanda,2021-04-30,349871.0
Rwanda,2021-05-01,350003.0
Rwanda,2021-05-08,400096.0
Rwanda,2021-06-06,578569.0
Rwanda,2021-07-06,643966.0
Rwanda,2021-07-09,645674.0
Rwanda,2021-07-10,646909.0
Saint Helena,2021-02-03,107.0
Saint Helena,2021-03-15,3107.0
Saint Helena,2021-03-18,3300.0
Saint Helena,2021-03-25,4454.0
Saint Helena,2021-04-09,5373.0
Saint Helena,2021-05-05,7892.0
Saint Kitts and Nevis,2021-02-22,0.0
Saint Kitts and Nevis,2021-03-16,6903.0
Saint Kitts and Nevis,2021-03-19,7580.0
Saint Kitts and Nevis,2021-03-27,8573.0
Saint Kitts and Nevis,2021-04-10,10456.0
Saint Kitts and Nevis,2021-04-14,11152.0
Saint Kitts and Nevis,2021-04-15,11451.0
Saint Kitts and Nevis,2021-04-21,11848.0
Saint Kitts and Nevis,2021-05-04,13070.0
Saint Kitts and Nevis,2021-05-12,15567.0
Saint Kitts and Nevis,2021-05-18,18695.0
Saint Kitts and Nevis,2021-05-22,21459.0
Saint Kitts and Nevis,2021-05-27,25347.0
Saint Kitts and Nevis,2021-06-01,27749.0
Saint Kitts and Nevis,2021-06-05,29628.0
Saint Kitts and Nevis,2021-06-10,31054.0
Saint Kitts and Nevis,2021-06-15,32415.0
Saint Kitts and Nevis,2021-06-21,33982.0
Saint Kitts and Nevis,2021-06-22,38006.0
Saint Kitts and Nevis,2021-06-29,40615.0
Saint Kitts and Nevis,2021-06-30,41850.0
Saint Kitts and Nevis,2021-07-08,41956.0
Saint Kitts and Nevis,2021-07-13,42250.0
Saint Kitts and Nevis,2021-07-14,42345.0
Saint Kitts and Nevis,2021-07-15,42432.0
Saint Kitts and Nevis,2021-07-20,42837.0
Saint Kitts and Nevis,2021-07-22,43003.0
Saint Kitts and Nevis,2021-07-23,43190.0
Saint Kitts and Nevis,2021-07-26,43298.0
Saint Kitts and Nevis,2021-07-28,43415.0
Saint Lucia,2021-02-16,0.0
Saint Lucia,2021-03-04,2094.0
Saint Lucia,2021-03-12,17389.0
Saint Lucia,2021-03-19,20247.0
Saint Lucia,2021-03-28,21494.0
Saint Lucia,2021-03-30,22011.0
Saint Lucia,2021-03-31,22357.0
Saint Lucia,2021-04-01,22554.0
Saint Lucia,2021-04-07,22839.0
Saint Lucia,2021-04-08,22935.0
Saint Lucia,2021-04-09,23150.0
Saint Lucia,2021-04-10,23257.0
Saint Lucia,2021-04-14,23345.0
Saint Lucia,2021-04-16,23575.0
Saint Lucia,2021-04-17,23664.0
Saint Lucia,2021-04-19,23688.0
Saint Lucia,2021-04-21,23829.0
Saint Lucia,2021-04-23,23861.0
Saint Lucia,2021-04-24,23941.0
Saint Lucia,2021-04-27,24014.0
Saint Lucia,2021-04-28,24123.0
Saint Lucia,2021-04-29,24230.0
Saint Lucia,2021-04-30,24266.0
Saint Lucia,2021-05-01,24426.0
Saint Lucia,2021-05-19,44206.0
Saint Lucia,2021-05-20,44362.0
Saint Lucia,2021-05-21,44868.0
Saint Lucia,2021-05-22,45297.0
Saint Lucia,2021-05-25,45476.0
Saint Lucia,2021-05-26,45739.0
Saint Lucia,2021-05-27,45986.0
Saint Lucia,2021-05-29,46571.0
Saint Lucia,2021-05-30,46771.0
Saint Lucia,2021-06-01,47124.0
Saint Lucia,2021-06-02,47542.0
Saint Lucia,2021-06-03,47828.0
Saint Lucia,2021-06-07,48257.0
Saint Lucia,2021-06-08,48666.0
Saint Lucia,2021-06-09,49065.0
Saint Lucia,2021-06-10,49369.0
Saint Lucia,2021-06-11,49735.0
Saint Lucia,2021-06-12,50132.0
Saint Lucia,2021-06-14,50244.0
Saint Lucia,2021-06-16,50706.0
Saint Lucia,2021-06-17,50869.0
Saint Lucia,2021-06-18,51061.0
Saint Lucia,2021-06-19,51178.0
Saint Lucia,2021-06-22,51337.0
Saint Lucia,2021-06-23,51563.0
Saint Lucia,2021-06-25,52030.0
Saint Lucia,2021-06-27,52355.0
Saint Lucia,2021-06-29,52596.0
Saint Lucia,2021-06-30,52771.0
Saint Lucia,2021-07-01,52921.0
Saint Lucia,2021-07-05,53092.0
Saint Lucia,2021-07-06,53189.0
Saint Lucia,2021-07-07,53323.0
Saint Lucia,2021-07-08,53513.0
Saint Lucia,2021-07-09,53699.0
Saint Lucia,2021-07-12,53855.0
Saint Lucia,2021-07-13,53993.0
Saint Lucia,2021-07-14,54152.0
Saint Lucia,2021-07-15,54361.0
Saint Lucia,2021-07-16,54694.0
Saint Lucia,2021-07-18,54870.0
Saint Lucia,2021-07-20,55052.0
Saint Lucia,2021-07-21,55798.0
Saint Lucia,2021-07-24,55939.0
Saint Lucia,2021-07-27,56036.0
Saint Lucia,2021-07-28,56239.0
Saint Lucia,2021-07-29,56551.0
Saint Vincent and the Grenadines,2021-03-17,8952.0
Saint Vincent and the Grenadines,2021-03-19,9383.0
Saint Vincent and the Grenadines,2021-03-26,10519.0
Saint Vincent and the Grenadines,2021-04-10,12124.0
Saint Vincent and the Grenadines,2021-04-17,12764.0
Saint Vincent and the Grenadines,2021-04-24,13852.0
Saint Vincent and the Grenadines,2021-04-26,13868.0
Saint Vincent and the Grenadines,2021-04-27,13998.0
Saint Vincent and the Grenadines,2021-04-28,14138.0
Saint Vincent and the Grenadines,2021-04-30,14511.0
Saint Vincent and the Grenadines,2021-05-01,14526.0
Saint Vincent and the Grenadines,2021-05-12,16726.0
Saint Vincent and the Grenadines,2021-05-18,17893.0
Saint Vincent and the Grenadines,2021-05-19,18417.0
Saint Vincent and the Grenadines,2021-05-26,19463.0
Saint Vincent and the Grenadines,2021-05-29,20768.0
Saint Vincent and the Grenadines,2021-06-03,21422.0
Saint Vincent and the Grenadines,2021-06-10,22746.0
Saint Vincent and the Grenadines,2021-06-15,23087.0
Saint Vincent and the Grenadines,2021-06-21,23640.0
Saint Vincent and the Grenadines,2021-06-26,24667.0
Saint Vincent and the Grenadines,2021-06-28,24737.0
Saint Vincent and the Grenadines,2021-07-02,25009.0
Saint Vincent and the Grenadines,2021-07-04,25009.0
Saint Vincent and the Grenadines,2021-07-05,25509.0
Saint Vincent and the Grenadines,2021-07-20,25594.0
Saint Vincent and the Grenadines,2021-07-23,25603.0
Samoa,2021-05-04,7411.0
Samoa,2021-05-11,11950.0
Samoa,2021-05-18,20553.0
Samoa,2021-05-25,28443.0
Samoa,2021-06-01,32627.0
Samoa,2021-06-08,38361.0
Samoa,2021-06-15,40230.0
Samoa,2021-06-21,45178.0
Samoa,2021-06-29,54663.0
Samoa,2021-07-06,62161.0
Samoa,2021-07-20,70711.0
Samoa,2021-07-27,81114.0
San Marino,2021-02-27,35.0
San Marino,2021-03-01,275.0
San Marino,2021-03-02,580.0
San Marino,2021-03-03,883.0
San Marino,2021-03-04,1383.0
San Marino,2021-03-05,1880.0
San Marino,2021-03-06,2339.0
San Marino,2021-03-08,2700.0
San Marino,2021-03-09,3065.0
San Marino,2021-03-10,3668.0
San Marino,2021-03-11,4284.0
San Marino,2021-03-12,4806.0
San Marino,2021-03-13,4832.0
San Marino,2021-03-14,5130.0
San Marino,2021-03-15,5430.0
San Marino,2021-03-16,6087.0
San Marino,2021-03-17,6738.0
San Marino,2021-03-18,7328.0
San Marino,2021-03-19,7923.0
San Marino,2021-03-22,8553.0
San Marino,2021-03-23,9084.0
San Marino,2021-03-24,9461.0
San Marino,2021-03-26,10308.0
San Marino,2021-03-30,11759.0
San Marino,2021-03-31,12341.0
San Marino,2021-04-02,12950.0
San Marino,2021-04-03,13475.0
San Marino,2021-04-06,14102.0
San Marino,2021-04-07,14797.0
San Marino,2021-04-08,15673.0
San Marino,2021-04-09,16407.0
San Marino,2021-04-10,16889.0
San Marino,2021-04-13,18835.0
San Marino,2021-04-15,20424.0
San Marino,2021-04-16,21384.0
San Marino,2021-04-17,21390.0
San Marino,2021-04-18,21905.0
San Marino,2021-04-20,23272.0
San Marino,2021-04-21,24262.0
San Marino,2021-04-22,25141.0
San Marino,2021-04-23,26025.0
San Marino,2021-04-26,26895.0
San Marino,2021-04-27,27752.0
San Marino,2021-04-29,28970.0
San Marino,2021-05-02,29941.0
San Marino,2021-05-04,30964.0
San Marino,2021-05-05,31886.0
San Marino,2021-05-07,34011.0
San Marino,2021-05-23,42067.0
San Marino,2021-05-24,42187.0
San Marino,2021-05-25,42447.0
San Marino,2021-05-26,42448.0
San Marino,2021-05-27,42476.0
San Marino,2021-05-30,42529.0
San Marino,2021-05-31,42934.0
San Marino,2021-06-01,42935.0
San Marino,2021-06-03,42936.0
San Marino,2021-06-06,42962.0
San Marino,2021-06-07,43192.0
San Marino,2021-06-10,43471.0
San Marino,2021-06-13,43506.0
San Marino,2021-06-14,43651.0
San Marino,2021-06-15,43670.0
San Marino,2021-06-16,43671.0
San Marino,2021-06-20,44064.0
San Marino,2021-06-21,44379.0
San Marino,2021-06-22,44386.0
San Marino,2021-06-23,44387.0
San Marino,2021-06-25,44430.0
San Marino,2021-06-29,44431.0
San Marino,2021-06-30,44515.0
San Marino,2021-07-02,44657.0
San Marino,2021-07-05,44659.0
San Marino,2021-07-12,45050.0
San Marino,2021-07-19,45085.0
San Marino,2021-07-22,45204.0
San Marino,2021-07-28,45206.0
Sao Tome and Principe,2021-03-15,0.0
Sao Tome and Principe,2021-03-22,3965.0
Sao Tome and Principe,2021-03-29,9724.0
Sao Tome and Principe,2021-05-18,12374.0
Sao Tome and Principe,2021-05-26,14509.0
Sao Tome and Principe,2021-05-31,18888.0
Sao Tome and Principe,2021-06-08,23027.0
Sao Tome and Principe,2021-06-10,23644.0
Sao Tome and Principe,2021-06-14,23918.0
Sao Tome and Principe,2021-06-24,24908.0
Sao Tome and Principe,2021-06-28,27986.0
Sao Tome and Principe,2021-07-05,33996.0
Sao Tome and Principe,2021-07-12,37716.0
Sao Tome and Principe,2021-07-19,41436.0
Sao Tome and Principe,2021-07-24,43942.0
Sao Tome and Principe,2021-07-26,43960.0
Saudi Arabia,2021-01-06,137862.0
Saudi Arabia,2021-01-09,178338.0
Saudi Arabia,2021-01-16,295530.0
Saudi Arabia,2021-01-23,391643.0
Saudi Arabia,2021-01-30,440618.0
Saudi Arabia,2021-02-10,444465.0
Saudi Arabia,2021-02-13,446940.0
Saudi Arabia,2021-02-15,462812.0
Saudi Arabia,2021-02-17,501710.0
Saudi Arabia,2021-02-22,600798.0
Saudi Arabia,2021-02-24,639587.0
Saudi Arabia,2021-02-27,780667.0
Saudi Arabia,2021-03-01,885411.0
Saudi Arabia,2021-03-02,1003287.0
Saudi Arabia,2021-03-04,1182943.0
Saudi Arabia,2021-03-05,1264878.0
Saudi Arabia,2021-03-07,1332740.0
Saudi Arabia,2021-03-08,1484935.0
Saudi Arabia,2021-03-09,1585770.0
Saudi Arabia,2021-03-10,1685881.0
Saudi Arabia,2021-03-11,1823819.0
Saudi Arabia,2021-03-12,1938934.0
Saudi Arabia,2021-03-13,2082780.0
Saudi Arabia,2021-03-14,2232110.0
Saudi Arabia,2021-03-15,2394182.0
Saudi Arabia,2021-03-16,2457425.0
Saudi Arabia,2021-03-17,2580949.0
Saudi Arabia,2021-03-18,2695966.0
Saudi Arabia,2021-03-19,2922436.0
Saudi Arabia,2021-03-20,3006419.0
Saudi Arabia,2021-03-21,3194715.0
Saudi Arabia,2021-03-22,3343287.0
Saudi Arabia,2021-03-23,3505695.0
Saudi Arabia,2021-03-24,3655546.0
Saudi Arabia,2021-03-25,3810698.0
Saudi Arabia,2021-03-26,3895858.0
Saudi Arabia,2021-03-27,4003477.0
Saudi Arabia,2021-03-28,4132630.0
Saudi Arabia,2021-03-29,4250055.0
Saudi Arabia,2021-03-30,4326576.0
Saudi Arabia,2021-03-31,4432572.0
